bitcoin
2023-01-26,23108.95,23237.08,22911.37,23032.78
2023-01-25,22639.27,23722.1,22406.08,23117.86
2023-01-24,22927.266000000003,23139.648,22532.378,22635.754000000004
2023-01-23,22718.076,23137.192000000003,22623.44,22930.834000000003
2023-01-22,22779.062000000005,23061.126000000004,22368.794,22717.912
2023-01-21,22675.144,23300.24,22493.864000000005,22778.814000000002
2023-01-20,21082.613999999998,22705.074000000004,20907.56,22674.682
2023-01-19,20684.894,21168.808,20680.142,21083.75
2023-01-18,21155.298000000003,21581.600000000002,20514.662,20686.518000000004
2023-01-17,21177.794,21480.418,20951.086000000003,21156.178
2023-01-16,20880.374000000003,21383.506,20694.896,21172.834000000003
2023-01-15,20972.536,21005.148,20595.794,20878.94
2023-01-14,19914.434,21111.712,19903.874000000003,20972.024
2023-01-13,18864.452,19971.456,18745.352,19913.658
2023-01-12,17986.172000000002,19047.48,17974.57,18864.996
2023-01-11,17445.216,17947.920000000002,17333.512000000002,17986.172000000002
2023-01-10,17190.168,17487.576,17159.660000000003,17445.164
2023-01-09,17100.758,17391.728000000003,17096.124000000003,17192.892
2023-01-08,16952.086000000003,17108.31,16921.44,17098.478000000003
2023-01-07,16951.758,16976.398,16912.951999999997,16952.778000000002
